date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-19,44,37,0.0,14.0,10,13,07:54 AM,09:29 PM,05:24 AM,07:22 PM,14,42,42,41,13,7,22,0.0,996,44,10,134,11,India
2015-06-20,43,37,0.0,14.0,10,21,08:48 AM,10:09 PM,05:24 AM,07:22 PM,18,42,42,39,19,12,29,0.0,996,43,10,97,16,India
2015-06-21,41,35,0.0,14.0,9,28,09:42 AM,10:46 PM,05:24 AM,07:22 PM,18,41,41,38,16,21,31,0.0,996,41,10,90,14,India
2015-06-22,40,35,0.0,14.0,9,36,10:33 AM,11:21 PM,05:24 AM,07:22 PM,19,41,41,38,12,21,35,0.0,995,40,10,85,10,India
2015-06-23,43,34,0.0,14.0,9,44,11:25 AM,11:55 PM,05:25 AM,07:23 PM,18,41,41,38,9,13,32,0.0,994,43,10,211,8,India
2015-06-24,38,33,0.0,13.3,8,51,12:16 PM,No moonset,05:25 AM,07:23 PM,19,39,39,36,6,39,38,0.9,994,38,8,157,6,India
2015-06-25,33,26,0.0,13.3,7,59,01:07 PM,12:29 AM,05:25 AM,07:23 PM,23,34,34,30,11,52,69,139.7,994,33,8,58,8,India
2015-06-26,40,31,0.0,14.0,9,66,01:59 PM,01:03 AM,05:25 AM,07:23 PM,17,38,38,36,13,6,38,0.0,994,40,10,269,11,India
2015-06-27,40,33,0.0,14.0,8,74,02:52 PM,01:40 AM,05:26 AM,07:23 PM,17,39,39,37,18,17,33,0.6,995,40,10,281,15,India
2015-06-28,42,34,0.0,14.0,9,81,03:47 PM,02:18 AM,05:26 AM,07:23 PM,16,40,40,38,14,9,28,0.0,998,42,10,250,12,India
2015-06-29,40,31,0.0,14.0,9,89,04:43 PM,03:01 AM,05:26 AM,07:23 PM,19,38,38,35,19,8,39,0.3,1003,40,10,137,16,India
2015-06-30,35,31,0.0,14.0,7,96,05:40 PM,03:48 AM,05:27 AM,07:23 PM,20,35,35,32,15,26,48,0.8,1002,35,10,100,13,India
2015-07-01,40,31,0.0,14.0,9,100,06:36 PM,04:40 AM,05:27 AM,07:23 PM,19,39,39,36,5,12,41,0.0,1001,40,10,175,5,India
2015-07-02,39,32,0.0,14.0,9,100,07:31 PM,05:37 AM,05:27 AM,07:23 PM,18,38,38,36,14,26,36,0.6,1001,39,10,235,12,India
2015-07-03,40,33,0.0,14.0,9,85,08:22 PM,06:37 AM,05:28 AM,07:23 PM,20,40,40,37,20,23,38,0.4,999,40,10,277,17,India
2015-07-04,40,32,0.0,14.0,9,78,09:11 PM,07:40 AM,05:28 AM,07:23 PM,21,42,42,37,18,10,39,0.0,997,40,10,269,16,India
2015-07-05,41,33,0.0,13.9,9,71,09:56 PM,08:44 AM,05:29 AM,07:23 PM,21,42,42,37,19,30,40,0.0,995,41,10,259,16,India
2015-07-06,38,31,0.0,13.9,8,63,10:39 PM,09:48 AM,05:29 AM,07:23 PM,23,41,41,35,19,31,51,12.7,995,38,9,180,14,India
2015-07-07,38,27,0.0,13.9,8,56,11:21 PM,10:51 AM,05:29 AM,07:23 PM,22,37,37,33,12,18,56,3.5,996,38,10,87,10,India
2015-07-08,36,30,0.0,13.9,7,49,No moonrise,11:54 AM,05:30 AM,07:23 PM,22,38,38,34,8,36,51,0.4,998,36,10,101,7,India
2015-07-09,39,33,0.0,13.9,8,42,12:03 AM,12:56 PM,05:30 AM,07:23 PM,22,40,40,36,6,25,45,1.3,997,39,10,162,5,India
2015-07-10,36,30,0.0,13.3,7,34,12:45 AM,01:57 PM,05:31 AM,07:23 PM,21,37,37,33,16,48,51,0.8,997,36,10,134,14,India
2015-07-11,27,25,0.0,8.7,6,27,01:29 AM,02:58 PM,05:31 AM,07:22 PM,24,30,30,27,17,90,87,211.0,999,27,5,60,12,India
2015-07-12,27,24,0.0,9.9,6,20,02:15 AM,03:57 PM,05:32 AM,07:22 PM,24,29,29,26,26,78,88,71.2,999,27,6,89,17,India
2015-07-13,35,27,0.0,13.3,7,13,03:05 AM,04:54 PM,05:32 AM,07:22 PM,23,36,36,31,11,43,63,0.0,1000,35,10,261,9,India
2015-07-14,37,30,0.0,13.9,9,5,03:56 AM,05:48 PM,05:33 AM,07:22 PM,22,39,39,34,14,21,51,0.0,997,37,10,290,11,India
2015-07-15,39,32,0.0,13.9,8,0,04:50 AM,06:38 PM,05:33 AM,07:21 PM,21,40,40,36,27,19,42,0.0,994,39,10,271,21,India
2015-07-16,39,31,0.0,13.9,8,0,05:44 AM,07:24 PM,05:34 AM,07:21 PM,23,41,41,35,26,30,52,20.4,993,39,8,211,19,India
2015-07-17,36,27,0.0,13.3,7,2,06:38 AM,08:06 PM,05:34 AM,07:21 PM,25,39,39,32,13,45,66,2.7,995,36,10,93,11,India
2015-07-18,37,31,0.0,13.9,8,9,07:33 AM,08:44 PM,05:35 AM,07:20 PM,24,41,41,34,10,29,59,13.8,997,37,9,108,8,India
2015-07-19,35,32,0.0,13.9,7,16,08:25 AM,09:21 PM,05:35 AM,07:20 PM,23,39,39,33,9,35,54,1.6,997,35,10,133,8,India
2015-07-20,38,31,0.0,13.8,9,24,09:17 AM,09:55 PM,05:36 AM,07:19 PM,22,39,39,34,8,29,52,0.0,997,38,10,57,7,India
2015-07-21,36,31,0.0,13.8,7,31,10:08 AM,10:28 PM,05:37 AM,07:19 PM,23,39,39,34,15,29,54,0.2,999,36,10,104,13,India
2015-07-22,37,31,0.0,13.8,9,38,10:59 AM,11:02 PM,05:37 AM,07:18 PM,23,39,39,34,13,30,53,0.0,1000,37,10,105,11,India
2015-07-23,38,30,0.0,13.8,9,45,11:50 AM,11:38 PM,05:38 AM,07:18 PM,22,39,39,34,16,30,52,0.0,1001,38,10,104,13,India
2015-07-24,38,31,0.0,13.8,9,53,12:42 PM,No moonset,05:38 AM,07:17 PM,22,40,40,34,14,22,51,0.1,1000,38,10,105,11,India
2015-07-25,38,32,0.0,13.8,9,60,01:35 PM,12:14 AM,05:39 AM,07:17 PM,22,40,40,35,19,25,49,0.0,998,38,10,105,15,India
2015-07-26,37,28,0.0,13.8,8,67,02:29 PM,12:54 AM,05:39 AM,07:16 PM,22,36,36,32,32,29,58,0.0,997,37,10,112,27,India
2015-07-27,36,26,0.0,13.8,8,74,03:26 PM,01:39 AM,05:40 AM,07:16 PM,21,35,35,31,21,42,55,0.0,999,36,10,161,18,India
2015-07-28,35,27,0.0,13.8,8,82,04:21 PM,02:27 AM,05:40 AM,07:15 PM,20,33,33,31,22,35,53,0.1,999,35,10,161,19,India
2015-07-29,34,27,0.0,13.7,8,89,05:17 PM,03:21 AM,05:41 AM,07:15 PM,21,34,34,31,25,33,55,0.0,997,34,10,134,21,India
2015-07-30,36,29,0.0,13.7,7,96,06:10 PM,04:20 AM,05:41 AM,07:14 PM,22,36,36,32,17,42,57,3.9,997,36,10,186,14,India
2015-07-31,36,29,0.0,13.3,7,100,07:01 PM,05:23 AM,05:42 AM,07:13 PM,21,36,36,32,17,50,55,0.5,999,36,10,234,14,India
2015-08-01,34,28,0.0,13.3,7,89,07:49 PM,06:27 AM,05:43 AM,07:13 PM,21,35,35,31,11,52,57,1.2,1002,34,10,185,9,India
2015-08-02,35,28,0.0,13.3,7,82,08:35 PM,07:34 AM,05:43 AM,07:12 PM,22,36,36,32,11,49,58,0.6,1003,35,10,138,9,India
2015-08-03,37,28,0.0,13.7,8,75,09:19 PM,08:39 AM,05:44 AM,07:11 PM,22,37,37,33,8,37,54,0.0,1002,37,10,285,7,India
2015-08-04,38,31,0.0,13.7,8,67,10:02 PM,09:44 AM,05:44 AM,07:10 PM,22,40,40,34,6,45,50,0.2,999,38,10,198,5,India
2015-08-05,37,30,0.0,13.7,8,60,10:45 PM,10:48 AM,05:45 AM,07:10 PM,24,40,40,34,8,37,55,7.0,998,37,10,121,7,India
2015-08-06,37,30,0.0,13.3,7,53,11:29 PM,11:51 AM,05:45 AM,07:09 PM,24,40,40,33,10,42,59,8.9,997,37,9,144,8,India
2015-08-07,37,29,0.0,13.6,7,46,No moonrise,12:52 PM,05:46 AM,07:08 PM,24,39,39,33,12,39,62,13.3,999,37,9,168,9,India
2015-08-08,35,29,0.0,13.6,8,38,12:15 AM,01:52 PM,05:47 AM,07:07 PM,24,38,38,32,11,34,64,0.2,1000,35,10,117,9,India
2015-08-09,36,28,0.0,13.6,7,31,01:03 AM,02:49 PM,05:47 AM,07:06 PM,24,38,38,32,7,36,65,2.1,999,36,10,156,6,India
2015-08-10,36,30,0.0,13.3,7,24,01:53 AM,03:44 PM,05:48 AM,07:06 PM,25,40,40,33,9,32,63,17.3,999,36,8,164,7,India
2015-08-11,35,30,0.0,13.6,7,16,02:45 AM,04:34 PM,05:48 AM,07:05 PM,25,40,40,32,13,35,69,7.8,1002,35,9,74,10,India
2015-08-12,34,28,0.0,13.3,7,9,03:38 AM,05:21 PM,05:49 AM,07:04 PM,24,38,38,32,11,32,67,0.1,1002,34,10,88,9,India
2015-08-13,37,30,0.0,13.5,7,2,04:32 AM,06:03 PM,05:49 AM,07:03 PM,24,40,40,33,7,32,57,1.8,1001,37,10,103,6,India
2015-08-14,37,30,0.0,13.5,8,0,05:26 AM,06:43 PM,05:50 AM,07:02 PM,24,40,40,34,9,41,57,1.4,1001,37,10,87,7,India
2015-08-15,37,30,0.0,13.5,7,0,06:18 AM,07:20 PM,05:50 AM,07:01 PM,25,40,40,33,8,41,65,6.0,1001,37,9,149,6,India
2015-08-16,35,28,0.0,12.1,7,5,07:11 AM,07:55 PM,05:51 AM,07:00 PM,24,37,37,31,5,58,70,2.3,1002,35,9,246,4,India
2015-08-17,36,29,0.0,13.1,7,12,08:02 AM,08:29 PM,05:51 AM,06:59 PM,23,38,38,33,11,33,59,2.2,1001,36,10,268,8,India
2015-08-18,37,30,0.0,13.1,8,20,08:52 AM,09:03 PM,05:52 AM,06:58 PM,23,40,40,34,9,30,55,1.7,1001,37,10,246,7,India
2015-08-19,37,30,0.0,13.1,7,27,09:44 AM,09:37 PM,05:52 AM,06:57 PM,22,38,38,33,20,25,54,0.8,1002,37,10,266,14,India
2015-08-20,37,29,0.0,13.0,8,34,10:34 AM,10:13 PM,05:53 AM,06:56 PM,21,37,37,33,23,24,51,0.0,1001,37,10,256,17,India
2015-08-21,36,29,0.0,13.0,8,42,11:27 AM,10:51 PM,05:54 AM,06:55 PM,21,36,36,33,17,25,50,0.0,1001,36,10,261,13,India
2015-08-22,36,29,0.0,13.0,7,49,12:19 PM,11:33 PM,05:54 AM,06:54 PM,21,36,36,32,18,37,52,0.1,1000,36,10,249,14,India
2015-08-23,35,29,0.0,13.0,7,56,01:13 PM,No moonset,05:55 AM,06:53 PM,22,36,36,32,17,31,55,4.8,1000,35,9,263,12,India
2015-08-24,36,28,0.0,13.0,7,63,02:07 PM,12:17 AM,05:55 AM,06:52 PM,21,36,36,33,20,30,52,0.8,1001,36,10,271,15,India
2015-08-25,39,30,0.0,13.0,9,71,03:02 PM,01:08 AM,05:56 AM,06:51 PM,20,37,37,34,18,9,44,0.0,1000,39,10,283,14,India
2015-08-26,39,30,0.0,12.9,9,78,03:56 PM,02:03 AM,05:56 AM,06:50 PM,19,37,37,34,18,9,41,0.0,1000,39,10,283,13,India
2015-08-27,39,31,0.0,12.9,9,85,04:47 PM,03:03 AM,05:57 AM,06:49 PM,19,38,38,35,14,11,40,0.0,1001,39,10,282,10,India
2015-08-28,39,31,0.0,12.9,9,92,05:37 PM,04:06 AM,05:57 AM,06:48 PM,19,38,38,35,12,8,41,0.0,1002,39,10,198,9,India
2015-08-29,39,31,0.0,12.9,9,100,06:24 PM,05:12 AM,05:58 AM,06:47 PM,19,38,38,35,10,12,41,0.0,1001,39,10,262,8,India
2015-08-30,40,31,0.0,12.9,9,100,07:10 PM,06:19 AM,05:58 AM,06:45 PM,19,38,38,35,15,16,39,0.0,1000,40,10,281,11,India
2015-08-31,39,31,0.0,12.9,9,89,07:55 PM,07:26 AM,05:59 AM,06:44 PM,17,36,36,35,20,4,37,0.0,1001,39,10,283,15,India
2015-09-01,34,27,0.0,9.3,7,74,08:39 PM,08:32 AM,05:59 AM,06:43 PM,24,37,37,31,11,65,67,3.7,1002,34,9,163,7,India
2015-09-02,38,29,0.0,12.4,9,66,09:25 PM,09:39 AM,06:00 AM,06:42 PM,17,35,35,34,19,13,39,0.0,1001,38,10,245,14,India
2015-09-03,39,29,0.0,12.4,9,59,10:11 PM,10:42 AM,06:00 AM,06:41 PM,12,33,33,34,17,5,27,0.0,1004,39,10,278,12,India
2015-09-04,37,29,0.0,12.4,8,51,11:00 PM,11:45 AM,06:00 AM,06:40 PM,13,33,33,33,19,11,30,0.3,1007,37,10,292,15,India
2015-09-05,33,26,0.0,8.9,7,44,11:50 PM,12:44 PM,06:01 AM,06:39 PM,23,35,35,30,12,59,67,1.6,1001,33,9,183,9,India
2015-09-06,34,26,0.0,8.9,7,36,No moonrise,01:40 PM,06:01 AM,06:37 PM,23,36,36,31,11,54,65,1.5,1002,34,9,167,8,India
2015-09-07,38,29,0.0,11.6,9,29,12:42 AM,02:31 PM,06:02 AM,06:36 PM,14,35,35,35,19,10,29,0.0,1005,38,10,295,15,India
2015-09-08,40,26,0.0,11.6,9,21,01:35 AM,03:19 PM,06:02 AM,06:35 PM,15,36,36,35,18,3,30,0.0,1005,40,10,299,14,India
2015-09-09,40,29,0.0,11.6,9,14,02:28 AM,04:03 PM,06:03 AM,06:34 PM,14,35,35,35,19,2,29,0.0,1004,40,10,300,15,India
2015-09-10,40,31,0.0,11.6,9,6,03:21 AM,04:43 PM,06:03 AM,06:33 PM,13,36,36,36,13,0,26,0.0,1006,40,10,274,11,India
2015-09-11,40,31,0.0,11.6,9,0,04:14 AM,05:21 PM,06:04 AM,06:31 PM,15,37,37,36,11,0,30,0.0,1005,40,10,330,9,India
2015-09-12,39,31,0.0,11.6,9,0,05:06 AM,05:56 PM,06:04 AM,06:30 PM,17,38,38,36,6,3,33,0.0,1005,39,10,70,5,India
2015-09-13,39,32,0.0,11.6,9,0,05:57 AM,06:30 PM,06:05 AM,06:29 PM,19,40,40,36,5,2,38,0.0,1005,39,10,84,4,India
2015-09-14,43,28,0.0,11.6,9,1,06:48 AM,07:04 PM,06:05 AM,06:28 PM,17,40,40,37,6,1,32,0.0,1003,43,10,217,5,India
2015-09-15,42,30,0.0,11.6,9,9,07:39 AM,07:38 PM,06:06 AM,06:27 PM,16,38,38,36,9,1,31,0.0,1003,42,10,122,7,India
2015-09-16,37,30,0.0,11.6,8,16,08:29 AM,08:13 PM,06:06 AM,06:25 PM,19,36,36,34,9,18,43,0.2,1004,37,10,146,7,India
2015-09-17,34,25,0.0,8.8,7,24,09:21 AM,08:50 PM,06:07 AM,06:24 PM,21,35,35,31,9,49,59,1.2,1003,34,10,212,6,India
2015-09-18,33,25,0.0,8.8,7,32,10:13 AM,09:30 PM,06:07 AM,06:23 PM,21,34,34,31,10,50,60,5.7,1003,33,9,210,7,India
2015-09-19,34,25,0.0,8.8,7,39,11:06 AM,10:13 PM,06:08 AM,06:22 PM,22,36,36,31,10,53,61,3.2,1003,34,9,185,7,India
2015-09-20,35,25,0.0,8.8,7,47,11:59 AM,11:00 PM,06:08 AM,06:21 PM,22,36,36,32,9,41,60,0.2,1003,35,9,170,7,India
2015-09-21,36,29,0.0,11.6,7,54,12:52 PM,11:52 PM,06:09 AM,06:19 PM,23,37,37,32,7,26,60,11.8,1002,36,9,122,5,India
2015-09-22,35,28,0.0,11.6,7,62,01:44 PM,No moonset,06:09 AM,06:18 PM,22,36,36,32,18,40,58,2.4,1002,35,10,171,14,India
2015-09-23,34,27,0.0,11.6,8,69,02:35 PM,12:47 AM,06:10 AM,06:17 PM,20,32,32,30,15,8,56,0.0,1005,34,10,304,12,India
2015-09-24,36,28,0.0,11.6,8,77,03:24 PM,01:47 AM,06:10 AM,06:16 PM,13,31,31,31,19,1,36,0.0,1004,36,10,279,14,India
2015-09-25,35,26,0.0,11.6,8,84,04:11 PM,02:50 AM,06:11 AM,06:15 PM,13,30,30,30,14,7,36,0.0,1003,35,10,275,10,India
2015-09-26,36,27,0.0,11.6,8,92,04:58 PM,03:55 AM,06:11 AM,06:14 PM,15,32,32,32,13,7,36,0.0,1005,36,10,285,9,India
2015-09-27,37,28,0.0,11.6,8,99,05:43 PM,05:02 AM,06:12 AM,06:12 PM,15,33,33,32,11,7,37,0.0,1006,37,10,251,8,India
2015-09-28,37,28,0.0,11.6,9,100,06:28 PM,06:09 AM,06:12 AM,06:11 PM,15,34,34,33,12,2,34,0.0,1008,37,10,336,9,India
2015-09-29,37,29,0.0,11.6,9,85,07:14 PM,07:17 AM,06:13 AM,06:10 PM,14,33,33,33,12,1,32,0.0,1009,37,10,331,10,India
2015-09-30,37,28,0.0,11.6,8,78,08:02 PM,08:24 AM,06:13 AM,06:09 PM,11,31,31,32,17,0,28,0.0,1010,37,10,320,13,India
2015-10-01,39,28,0.0,11.6,9,75,08:51 PM,09:30 AM,06:14 AM,06:08 PM,9,32,32,33,9,0,23,0.0,1011,39,10,329,7,India
2015-10-02,39,29,0.0,11.6,9,68,09:43 PM,10:32 AM,06:14 AM,06:07 PM,8,32,32,34,10,0,21,0.0,1010,39,10,321,8,India
2015-10-03,40,29,0.0,11.6,9,61,10:35 PM,11:32 AM,06:15 AM,06:05 PM,9,34,34,35,8,0,22,0.0,1007,40,10,254,6,India
2015-10-04,42,30,0.0,11.6,9,53,11:30 PM,12:26 PM,06:15 AM,06:04 PM,12,36,36,36,8,0,24,0.0,1008,42,10,167,6,India
2015-10-05,41,31,0.0,11.6,9,46,No moonrise,01:16 PM,06:16 AM,06:03 PM,12,36,36,36,6,0,25,0.0,1009,41,10,168,5,India
2015-10-06,39,30,0.0,11.6,9,39,12:23 AM,02:02 PM,06:16 AM,06:02 PM,11,35,35,35,9,0,25,0.0,1008,39,10,253,7,India
2015-10-07,39,29,0.0,11.6,9,31,01:17 AM,02:43 PM,06:17 AM,06:01 PM,12,34,34,34,11,0,27,0.0,1008,39,10,330,9,India
2015-10-08,38,30,0.0,11.6,9,24,02:10 AM,03:22 PM,06:17 AM,06:00 PM,13,34,34,34,13,0,28,0.0,1007,38,10,321,11,India
2015-10-09,38,30,0.0,8.7,9,17,03:02 AM,03:57 PM,06:18 AM,05:59 PM,10,34,34,35,9,0,23,0.0,1004,38,10,292,8,India
2015-10-10,39,29,0.0,8.7,9,10,03:53 AM,04:32 PM,06:19 AM,05:58 PM,10,34,34,35,13,0,23,0.0,1004,39,10,271,11,India
2015-10-11,40,31,0.0,8.7,9,2,04:44 AM,05:06 PM,06:19 AM,05:57 PM,11,34,34,35,12,0,25,0.0,1008,40,10,277,9,India
2015-10-12,38,30,0.0,8.7,9,0,05:35 AM,05:40 PM,06:20 AM,05:55 PM,14,34,34,34,8,2,30,0.0,1010,38,10,230,6,India
2015-10-13,38,28,0.0,8.7,8,0,06:25 AM,06:14 PM,06:20 AM,05:54 PM,15,33,33,32,12,5,37,0.0,1010,38,10,123,10,India
2015-10-14,36,28,0.0,8.7,8,5,07:17 AM,06:51 PM,06:21 AM,05:53 PM,18,33,33,32,11,5,45,0.0,1012,36,10,104,9,India
2015-10-15,36,27,0.0,8.7,8,12,08:09 AM,07:30 PM,06:21 AM,05:52 PM,17,33,33,32,9,6,44,0.1,1013,36,10,154,8,India
2015-10-16,37,27,0.0,8.7,8,19,09:02 AM,08:11 PM,06:22 AM,05:51 PM,15,32,32,32,11,3,38,0.0,1013,37,10,154,9,India
2015-10-17,37,30,0.0,8.7,8,27,09:55 AM,08:57 PM,06:23 AM,05:50 PM,15,33,33,33,9,3,35,0.0,1012,37,10,178,7,India
2015-10-18,37,28,0.0,8.7,9,34,10:47 AM,09:46 PM,06:23 AM,05:49 PM,15,34,34,33,7,2,35,0.0,1012,37,10,96,6,India
2015-10-19,37,29,0.0,8.7,8,41,11:39 AM,10:39 PM,06:24 AM,05:48 PM,14,33,33,33,8,4,32,0.0,1012,37,10,163,6,India
2015-10-20,36,27,0.0,8.7,8,48,12:28 PM,11:36 PM,06:24 AM,05:47 PM,12,31,31,32,10,14,31,0.2,1009,36,10,301,7,India
2015-10-21,35,27,0.0,8.7,8,56,01:17 PM,No moonset,06:25 AM,05:46 PM,9,29,29,31,13,4,27,0.0,1010,35,10,326,10,India
2015-10-22,36,26,0.0,8.7,8,63,02:03 PM,12:35 AM,06:26 AM,05:45 PM,8,30,30,31,13,0,24,0.0,1011,36,10,310,10,India
2015-10-23,36,26,0.0,8.7,8,70,02:48 PM,01:37 AM,06:26 AM,05:44 PM,3,28,28,30,12,3,18,0.0,1011,36,10,291,9,India
2015-10-24,32,23,0.0,8.7,7,77,03:32 PM,02:40 AM,06:27 AM,05:44 PM,8,30,30,32,11,3,24,0.0,1011,32,10,229,8,India
2015-10-25,36,24,0.0,8.7,8,85,04:16 PM,03:46 AM,06:28 AM,05:43 PM,8,30,30,31,15,1,25,0.0,1012,36,10,124,11,India
2015-10-26,33,24,0.0,8.7,8,92,05:01 PM,04:52 AM,06:28 AM,05:42 PM,9,28,28,29,15,6,30,0.1,1014,33,10,124,11,India
2015-10-27,33,24,0.0,8.7,8,99,05:48 PM,06:00 AM,06:29 AM,05:41 PM,7,27,27,28,14,7,26,0.0,1013,33,10,285,10,India
2015-10-28,30,23,0.0,7.2,6,100,06:37 PM,07:07 AM,06:30 AM,05:40 PM,7,25,25,25,9,26,30,1.8,1014,30,10,248,7,India
2015-10-29,29,21,0.0,8.7,7,86,07:29 PM,08:12 AM,06:30 AM,05:39 PM,10,25,25,25,6,9,39,0.0,1016,29,10,164,5,India
2015-10-30,30,22,0.0,8.7,7,79,08:22 PM,09:16 AM,06:31 AM,05:38 PM,14,27,27,27,9,3,46,0.0,1016,30,10,207,7,India
2015-10-31,32,25,0.0,8.7,7,75,09:18 PM,10:14 AM,06:32 AM,05:38 PM,9,27,27,27,7,3,32,0.0,1016,32,10,188,5,India
2015-11-01,32,24,0.0,8.7,7,59,10:13 PM,11:09 AM,06:33 AM,05:37 PM,10,27,27,28,10,4,32,0.0,1015,32,10,153,7,India
2015-11-02,30,23,0.0,8.7,7,52,11:09 PM,11:57 AM,06:33 AM,05:36 PM,10,27,27,27,9,8,35,0.0,1015,30,10,151,6,India
2015-11-03,31,23,0.0,8.7,7,44,No moonrise,12:41 PM,06:34 AM,05:35 PM,11,27,27,27,10,11,37,0.0,1014,31,10,200,7,India
2015-11-04,33,23,0.0,8.7,7,37,12:03 AM,01:21 PM,06:35 AM,05:35 PM,9,28,28,28,8,5,31,0.0,1012,33,10,87,5,India
2015-11-05,32,24,0.0,8.7,6,29,12:56 AM,01:58 PM,06:35 AM,05:34 PM,12,27,27,27,14,16,39,0.4,1012,32,10,96,10,India
2015-11-06,32,24,0.0,8.7,7,22,01:48 AM,02:33 PM,06:36 AM,05:33 PM,12,27,27,27,8,7,40,0.0,1012,32,10,227,6,India
2015-11-07,33,23,0.0,8.7,7,14,02:39 AM,03:07 PM,06:37 AM,05:33 PM,11,27,27,27,9,10,36,0.0,1014,33,10,67,6,India
2015-11-08,31,23,0.0,8.7,7,6,03:30 AM,03:41 PM,06:38 AM,05:32 PM,9,26,26,27,16,27,34,0.2,1015,31,10,49,11,India
2015-11-09,32,23,0.0,8.7,7,0,04:20 AM,04:15 PM,06:38 AM,05:31 PM,9,27,27,27,10,19,33,0.0,1014,32,10,44,7,India
2015-11-10,32,23,0.0,8.7,7,0,05:12 AM,04:51 PM,06:39 AM,05:31 PM,11,27,27,27,10,6,38,0.0,1013,32,10,174,7,India
2015-11-11,31,24,0.0,8.7,7,0,06:04 AM,05:29 PM,06:40 AM,05:30 PM,6,26,26,27,15,1,27,0.0,1014,31,10,318,12,India
2015-11-12,32,23,0.0,8.7,7,1,06:57 AM,06:10 PM,06:41 AM,05:30 PM,7,27,27,27,14,1,28,0.0,1014,32,10,305,12,India
2015-11-13,32,24,0.0,8.7,7,8,07:51 AM,06:55 PM,06:42 AM,05:29 PM,9,27,27,27,13,2,32,0.0,1014,32,10,306,10,India
2015-11-14,33,23,0.0,8.7,7,16,08:44 AM,07:43 PM,06:42 AM,05:29 PM,10,27,27,27,14,3,34,0.0,1011,33,10,306,10,India
2015-11-15,36,24,0.0,8.7,8,24,09:36 AM,08:35 PM,06:43 AM,05:28 PM,6,27,27,28,11,3,25,0.0,1011,36,10,306,7,India
2015-11-16,31,23,0.0,8.7,7,31,10:26 AM,09:30 PM,06:44 AM,05:28 PM,6,26,26,27,15,3,27,0.0,1012,31,10,288,12,India
2015-11-17,30,22,0.0,8.7,7,39,11:15 AM,10:28 PM,06:45 AM,05:27 PM,2,25,25,26,15,0,22,0.0,1013,30,10,305,12,India
2015-11-18,31,21,0.0,8.7,7,46,12:01 PM,11:28 PM,06:46 AM,05:27 PM,-2,25,25,26,9,0,17,0.0,1015,31,10,294,7,India
2015-11-19,32,22,0.0,8.7,7,54,12:45 PM,No moonset,06:46 AM,05:26 PM,-1,25,25,27,7,0,16,0.0,1017,32,10,255,6,India
2015-11-20,33,22,0.0,8.7,7,61,01:28 PM,12:28 AM,06:47 AM,05:26 PM,3,25,25,27,7,0,21,0.0,1015,33,10,229,6,India
2015-11-21,33,22,0.0,8.7,7,69,02:09 PM,01:31 AM,06:48 AM,05:26 PM,2,25,25,27,7,0,21,0.0,1014,33,10,318,5,India
2015-11-22,33,22,0.0,8.7,7,76,02:52 PM,02:34 AM,06:49 AM,05:26 PM,4,26,26,27,6,0,23,0.0,1014,33,10,299,5,India
2015-11-23,30,21,0.0,8.7,7,84,03:37 PM,03:39 AM,06:50 AM,05:25 PM,2,24,24,25,8,16,22,0.0,1014,30,10,261,5,India
2015-11-24,31,20,0.0,8.7,7,91,04:23 PM,04:44 AM,06:50 AM,05:25 PM,0,25,25,26,14,4,19,0.0,1015,31,10,275,10,India
2015-11-25,29,21,0.0,8.7,7,99,05:13 PM,05:50 AM,06:51 AM,05:25 PM,-1,24,24,25,17,0,18,0.0,1014,29,10,302,13,India
2015-11-26,31,21,0.0,8.7,7,100,06:05 PM,06:55 AM,06:52 AM,05:25 PM,3,24,24,25,12,9,24,0.0,1013,31,10,162,8,India
2015-11-27,28,20,0.0,8.7,6,86,07:01 PM,07:57 AM,06:53 AM,05:25 PM,6,23,23,23,14,8,35,0.0,1011,28,10,140,10,India
2015-11-28,28,19,0.0,8.7,6,78,07:58 PM,08:55 AM,06:54 AM,05:24 PM,10,23,23,23,10,5,45,0.0,1015,28,10,80,7,India
2015-11-29,32,22,0.0,8.7,7,71,08:55 PM,09:48 AM,06:54 AM,05:24 PM,10,26,26,26,7,0,37,0.0,1017,32,10,184,6,India
2015-11-30,31,23,0.0,8.7,7,63,09:52 PM,10:35 AM,06:55 AM,05:24 PM,15,28,28,27,8,0,49,0.0,1016,31,10,216,7,India
2015-12-01,29,20,0.0,8.7,7,61,10:46 PM,11:18 AM,06:56 AM,05:24 PM,11,25,25,24,11,5,45,0.0,1015,29,10,199,8,India
2015-12-02,28,19,0.0,8.7,6,54,11:40 PM,11:57 AM,06:57 AM,05:24 PM,7,24,24,24,13,2,36,0.0,1015,28,10,324,10,India
2015-12-03,28,20,0.0,8.7,6,46,No moonrise,12:32 PM,06:57 AM,05:24 PM,4,24,24,24,15,0,27,0.0,1016,28,10,293,13,India
2015-12-04,29,20,0.0,8.7,7,39,12:31 AM,01:07 PM,06:58 AM,05:24 PM,4,25,25,26,11,1,25,0.0,1015,29,10,297,9,India
